employee_id,first_name,last_name,position,store_id,hire_date,email,phone
1938,Michael,Miller,Stock Clerk,938,2020-07-28,011c314fb0@example.com,+19304241279
1939,Lisa,Miller,Cashier,939,2020-10-05,93313debc1@example.com,+16629058818
1940,Sarah,Miller,Stock Clerk,940,2019-03-15,85f0b68b74@example.com,+16454262523
1941,Jane,Williams,Manager,941,2022-06-25,0915e8e3e0@example.com,+14716598496
1942,Emily,Williams,Stock Clerk,942,2020-01-01,bf43e010d3@example.com,+16703883112
1943,Lisa,Garcia,Cashier,943,2020-10-27,711785a887@example.com,+13361253273
1944,Emily,Jones,Manager,944,2022-01-03,331d32871c@example.com,+16033578357
1945,Jane,Johnson,Sales Associate,945,2020-10-02,8909b84fb5@example.com,+12127936030
1946,Sarah,Williams,Manager,946,2021-11-08,f52d9cad01@example.com,+17877156827
1947,Lisa,Williams,Stock Clerk,947,2020-09-11,61a3bb0da0@example.com,+19067093843
1948,David,Jones,Sales Associate,948,2021-07-27,c77e1662d0@example.com,+12871206222
1949,David,Johnson,Cashier,949,2020-07-15,c9950c8e1d@example.com,+13839970242
1950,John,Williams,Customer Service,950,2019-04-08,4e475d5c24@example.com,+13019055616
1951,Emily,Johnson,Sales Associate,951,2020-08-25,e9a2c735ba@example.com,+11065811259
1952,Michael,Jones,Manager,952,2019-07-03,643c6cd4a8@example.com,+18099989067
1953,Emily,Williams,Stock Clerk,953,2019-01-25,95e76121e6@example.com,+16543305298
1954,Jane,Garcia,Sales Associate,954,2021-02-26,a220bde489@example.com,+15901148308
1955,John,Miller,Stock Clerk,955,2021-04-11,da027e2963@example.com,+14292130649
1956,Lisa,Johnson,Cashier,956,2020-01-10,ef0ad44928@example.com,+11504522625
1957,David,Williams,Cashier,957,2019-05-31,12cc8d81dc@example.com,+19899492879
1958,David,Williams,Cashier,958,2021-03-14,5e2755d33d@example.com,+15037854103
1959,Sarah,Garcia,Customer Service,959,2019-09-24,f64735ff98@example.com,+16728369934
1960,Robert,Davis,Customer Service,960,2018-10-05,7148a07a66@example.com,+13656665736
1961,Emily,Brown,Customer Service,961,2021-02-20,d3563b8efa@example.com,+18816722097
1962,Sarah,Johnson,Customer Service,962,2020-02-02,c617426931@example.com,+17984540301
1963,Jane,Davis,Cashier,963,2019-09-26,aac0d4fc4c@example.com,+16526589220
1964,John,Smith,Stock Clerk,964,2021-01-12,72bfa4900a@example.com,+16448355312
1965,John,Garcia,Stock Clerk,965,2021-12-30,2645f63e6b@example.com,+15850584613
1966,Michael,Jones,Customer Service,966,2020-03-19,0e38d2134b@example.com,+14920539728
1967,Jane,Johnson,Stock Clerk,967,2019-02-16,9595aa6bb9@example.com,+16795270980
1968,Sarah,Garcia,Sales Associate,968,2020-08-10,d79add01fd@example.com,+19809995530
1969,Emily,Smith,Manager,969,2022-07-12,6f599d65d0@example.com,+11351496549
1970,Lisa,Smith,Customer Service,970,2021-10-04,9bd0c4c12e@example.com,+11060389752
1971,Sarah,Jones,Sales Associate,971,2022-05-04,8c8e0d412a@example.com,+18796274711
1972,Sarah,Davis,Cashier,972,2019-12-04,9a22f07e1a@example.com,+11082162336
1973,Emily,Garcia,Customer Service,973,2021-10-28,226342e6be@example.com,+19075274018
1974,Jane,Johnson,Sales Associate,974,2022-05-22,dbc0fc59f3@example.com,+14606416068
1975,Sarah,Williams,Customer Service,975,2020-12-05,736f6ce260@example.com,+18717868695
1976,John,Smith,Sales Associate,976,2019-08-01,05120118df@example.com,+14127258586
1977,Sarah,Johnson,Customer Service,977,2019-07-19,c972f1c34f@example.com,+18020055019
1978,John,Davis,Stock Clerk,978,2021-06-07,78e5be6a0d@example.com,+17873564592
1979,Emily,Jones,Sales Associate,979,2019-05-05,5e9073a6ed@example.com,+12810663233
1980,Lisa,Davis,Sales Associate,980,2022-07-17,7c0a6263e0@example.com,+16345794967
1981,Emily,Johnson,Manager,981,2020-04-12,4464720ea5@example.com,+13420349021
1982,Michael,Smith,Sales Associate,982,2022-08-20,0157c4bfb5@example.com,+11072862119
1983,Sarah,Davis,Sales Associate,983,2021-06-16,a908d6ee7b@example.com,+16875574873
1984,Lisa,Brown,Stock Clerk,984,2021-11-04,a5cd70b01c@example.com,+15703140020
1985,Robert,Smith,Customer Service,985,2020-05-20,7730b31cf7@example.com,+15590021176
1986,Jane,Williams,Cashier,986,2019-01-22,57bd3b3857@example.com,+16166648203
1987,Jane,Davis,Stock Clerk,987,2020-04-17,38c238fc8a@example.com,+19437094716
1988,Sarah,Davis,Manager,988,2022-01-12,0ee9112bec@example.com,+11087745142
1989,Robert,Brown,Cashier,989,2021-12-21,7f5c53dbdc@example.com,+17974550632
1990,Sarah,Smith,Customer Service,990,2018-11-19,3ddad763d6@example.com,+14383649109
1991,Emily,Williams,Stock Clerk,991,2020-08-02,ee6229dfb8@example.com,+19568375011
1992,Robert,Brown,Stock Clerk,992,2020-02-26,4451b087b6@example.com,+12080487866
1993,Michael,Brown,Sales Associate,993,2019-10-27,1a09609e15@example.com,+13442956438
1994,David,Johnson,Cashier,994,2021-02-19,edb8098fc5@example.com,+15492910831
1995,Sarah,Miller,Customer Service,995,2019-07-25,cc4c494302@example.com,+12320771006
1996,Lisa,Brown,Sales Associate,996,2021-10-13,a755def4a1@example.com,+12947966412
1997,Michael,Brown,Customer Service,997,2021-09-18,6c96a03a96@example.com,+16151922222
1998,David,Miller,Customer Service,998,2022-05-02,8ddc88e538@example.com,+16897697808
1999,Jane,Williams,Stock Clerk,999,2019-09-16,61109f1403@example.com,+11463090401
2000,Robert,Davis,Cashier,1000,2018-11-10,8d57798af7@example.com,+13085205905
